tahun,provinsi,nama_kabupaten,nama_kecamatan,nama_kelurahan,usia,jenis_kelamin,jumlah 
2017,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,45-49,Perempuan,1081
2017,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,50-54,Perempuan,797
2017,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,55-59,Perempuan,630
2017,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,60-64,Perempuan,358
2017,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,65-69,Perempuan,269
2017,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,70-75,Perempuan,164
2017,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,>75,Perempuan,96
2017,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,0-4,Perempuan,1318
2017,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,05-09,Perempuan,1852
2017,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,10-14,Perempuan,1587
2017,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,15-19,Perempuan,1629
2017,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,20-24,Perempuan,1594
2017,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,25-29,Perempuan,1688
2017,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,30-34,Perempuan,1973
2017,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,35-39,Perempuan,2379
2017,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,40-44,Perempuan,2138
2017,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,45-49,Perempuan,1813
2017,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,50-54,Perempuan,1426
2017,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,55-59,Perempuan,1174
2017,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,60-64,Perempuan,683
2017,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,65-69,Perempuan,541
2017,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,70-75,Perempuan,342
2017,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,>75,Perempuan,242
2017,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,0-4,Perempuan,2120
2017,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,05-09,Perempuan,3073
2017,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,10-14,Perempuan,2653
2017,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,15-19,Perempuan,2472
2017,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,20-24,Perempuan,2553
2017,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,25-29,Perempuan,2579
2017,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,30-34,Perempuan,3051
2017,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,35-39,Perempuan,3379
2017,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,40-44,Perempuan,2937
2017,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,45-49,Perempuan,2585
2017,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,50-54,Perempuan,2022
2017,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,55-59,Perempuan,1519
2017,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,60-64,Perempuan,947
2017,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,65-69,Perempuan,659
2017,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,70-75,Perempuan,459
2017,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,>75,Perempuan,292
2017,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,0-4,Perempuan,1220
2017,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,05-09,Perempuan,1825
2017,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,10-14,Perempuan,1525
2017,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,15-19,Perempuan,1540
2017,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,20-24,Perempuan,1594
2017,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,25-29,Perempuan,1669
2017,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,30-34,Perempuan,1916
2017,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,35-39,Perempuan,2164
2017,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,40-44,Perempuan,1878
2017,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,45-49,Perempuan,1730
2017,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,50-54,Perempuan,1348
2017,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,55-59,Perempuan,1093
2017,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,60-64,Perempuan,705
2017,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,65-69,Perempuan,473
2017,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,70-75,Perempuan,351
2017,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,>75,Perempuan,228
2017,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,KEBAGUSAN,0-4,Perempuan,1697
2017,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,KEBAGUSAN,05-09,Perempuan,2283
2017,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,KEBAGUSAN,10-14,Perempuan,1950
2017,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,KEBAGUSAN,15-19,Perempuan,1865
2017,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,KEBAGUSAN,20-24,Perempuan,1916
2017,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,KEBAGUSAN,25-29,Perempuan,2015
2017,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,KEBAGUSAN,30-34,Perempuan,2360
2017,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,KEBAGUSAN,35-39,Perempuan,2582
2017,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,KEBAGUSAN,40-44,Perempuan,2150
2017,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,KEBAGUSAN,45-49,Perempuan,1787
2017,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,KEBAGUSAN,50-54,Perempuan,1489
2017,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,KEBAGUSAN,55-59,Perempuan,1134
2017,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,KEBAGUSAN,60-64,Perempuan,715
2017,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,KEBAGUSAN,65-69,Perempuan,393
2017,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,KEBAGUSAN,70-75,Perempuan,260
2017,DKI Jakarta,JAKARTA SELATAN,PASAR MINGGU,KEBAGUSAN,>75,Perempuan,170
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,0-4,Perempuan,1424
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,05-09,Perempuan,2108
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,10-14,Perempuan,1780
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,15-19,Perempuan,1850
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,20-24,Perempuan,1753
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,25-29,Perempuan,1847
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,30-34,Perempuan,2259
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,35-39,Perempuan,2550
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,40-44,Perempuan,2283
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,45-49,Perempuan,1898
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,50-54,Perempuan,1423
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,55-59,Perempuan,1151
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,60-64,Perempuan,775
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,65-69,Perempuan,548
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,70-75,Perempuan,353
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,>75,Perempuan,218
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,0-4,Perempuan,1785
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,05-09,Perempuan,2545
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,10-14,Perempuan,2213
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,15-19,Perempuan,2394
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,20-24,Perempuan,2269
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,25-29,Perempuan,2411
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,30-34,Perempuan,2812
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,35-39,Perempuan,3155
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,40-44,Perempuan,2736
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,45-49,Perempuan,2485
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,50-54,Perempuan,2079
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,55-59,Perempuan,1634
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,60-64,Perempuan,1232
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,65-69,Perempuan,897
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,70-75,Perempuan,612
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,>75,Perempuan,515
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,0-4,Perempuan,1331
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,05-09,Perempuan,2055
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,10-14,Perempuan,1739
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,15-19,Perempuan,1759
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,20-24,Perempuan,1698
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,25-29,Perempuan,1697
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,30-34,Perempuan,2000
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,35-39,Perempuan,2337
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,40-44,Perempuan,2096
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,45-49,Perempuan,1800
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,50-54,Perempuan,1391
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,55-59,Perempuan,1096
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,60-64,Perempuan,643
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,65-69,Perempuan,496
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,70-75,Perempuan,338
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,>75,Perempuan,207
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,0-4,Perempuan,1510
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,05-09,Perempuan,2059
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,10-14,Perempuan,1739
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,15-19,Perempuan,1831
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,20-24,Perempuan,1849
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,25-29,Perempuan,1883
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,30-34,Perempuan,2133
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,35-39,Perempuan,2471
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,40-44,Perempuan,2254
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,45-49,Perempuan,2023
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,50-54,Perempuan,1610
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,55-59,Perempuan,1206
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,60-64,Perempuan,710
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,65-69,Perempuan,547
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,70-75,Perempuan,413
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,>75,Perempuan,328
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,0-4,Perempuan,1443
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,05-09,Perempuan,2186
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,10-14,Perempuan,1829
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,15-19,Perempuan,1951
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,20-24,Perempuan,1857
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,25-29,Perempuan,1920
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,30-34,Perempuan,2181
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,35-39,Perempuan,2428
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,40-44,Perempuan,2298
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,45-49,Perempuan,2066
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,50-54,Perempuan,1605
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,55-59,Perempuan,1287
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,60-64,Perempuan,798
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,65-69,Perempuan,512
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,70-75,Perempuan,388
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,>75,Perempuan,282
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,0-4,Perempuan,1354
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,05-09,Perempuan,1945
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,10-14,Perempuan,1653
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,15-19,Perempuan,1779
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,20-24,Perempuan,1647
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,25-29,Perempuan,1609
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,30-34,Perempuan,2005
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,35-39,Perempuan,2389
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,40-44,Perempuan,2328
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,45-49,Perempuan,1944
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,50-54,Perempuan,1416
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,55-59,Perempuan,1218
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,60-64,Perempuan,794
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,65-69,Perempuan,613
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,70-75,Perempuan,444
2017,DKI Jakarta,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,>75,Perempuan,219
2017,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,0-4,Perempuan,1592
2017,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,05-09,Perempuan,2256
2017,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,10-14,Perempuan,2051
2017,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,15-19,Perempuan,2314
2017,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,20-24,Perempuan,2159
2017,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,25-29,Perempuan,2120
2017,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,30-34,Perempuan,2481
2017,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,35-39,Perempuan,2931
2017,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,40-44,Perempuan,2672
2017,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,45-49,Perempuan,2570
2017,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,50-54,Perempuan,2007
2017,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,55-59,Perempuan,1521
2017,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,60-64,Perempuan,1007
2017,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,65-69,Perempuan,703
2017,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,70-75,Perempuan,524
2017,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,>75,Perempuan,464
2017,DKI Jakarta,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,0-4,Perempuan,1122
2017,DKI Jakarta,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,05-09,Perempuan,1651
2017,DKI Jakarta,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,10-14,Perempuan,1591
2017,DKI Jakarta,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,15-19,Perempuan,1556
2017,DKI Jakarta,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,20-24,Perempuan,1576
2017,DKI Jakarta,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,25-29,Perempuan,1572
2017,DKI Jakarta,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,30-34,Perempuan,1831
2017,DKI Jakarta,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,35-39,Perempuan,1975
2017,DKI Jakarta,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,40-44,Perempuan,1903
2017,DKI Jakarta,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,45-49,Perempuan,1619
2017,DKI Jakarta,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,50-54,Perempuan,1333
2017,DKI Jakarta,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,55-59,Perempuan,1127
2017,DKI Jakarta,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,60-64,Perempuan,736
2017,DKI Jakarta,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,65-69,Perempuan,518
2017,DKI Jakarta,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,70-75,Perempuan,322
2017,DKI Jakarta,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,>75,Perempuan,335
2017,DKI Jakarta,JAKARTA SELATAN,CILANDAK,PONDOK LABU,0-4,Perempuan,1506
2017,DKI Jakarta,JAKARTA SELATAN,CILANDAK,PONDOK LABU,05-09,Perempuan,2231
2017,DKI Jakarta,JAKARTA SELATAN,CILANDAK,PONDOK LABU,10-14,Perempuan,2000
2017,DKI Jakarta,JAKARTA SELATAN,CILANDAK,PONDOK LABU,15-19,Perempuan,2108
2017,DKI Jakarta,JAKARTA SELATAN,CILANDAK,PONDOK LABU,20-24,Perempuan,1835
2017,DKI Jakarta,JAKARTA SELATAN,CILANDAK,PONDOK LABU,25-29,Perempuan,1804
2017,DKI Jakarta,JAKARTA SELATAN,CILANDAK,PONDOK LABU,30-34,Perempuan,2244
2017,DKI Jakarta,JAKARTA SELATAN,CILANDAK,PONDOK LABU,35-39,Perempuan,2613
2017,DKI Jakarta,JAKARTA SELATAN,CILANDAK,PONDOK LABU,40-44,Perempuan,2530
2017,DKI Jakarta,JAKARTA SELATAN,CILANDAK,PONDOK LABU,45-49,Perempuan,2089
2017,DKI Jakarta,JAKARTA SELATAN,CILANDAK,PONDOK LABU,50-54,Perempuan,1606
2017,DKI Jakarta,JAKARTA SELATAN,CILANDAK,PONDOK LABU,55-59,Perempuan,1184
2017,DKI Jakarta,JAKARTA SELATAN,CILANDAK,PONDOK LABU,60-64,Perempuan,750
2017,DKI Jakarta,JAKARTA SELATAN,CILANDAK,PONDOK LABU,65-69,Perempuan,557
2017,DKI Jakarta,JAKARTA SELATAN,CILANDAK,PONDOK LABU,70-75,Perempuan,510
2017,DKI Jakarta,JAKARTA SELATAN,CILANDAK,PONDOK LABU,>75,Perempuan,307
2017,DKI Jakarta,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,0-4,Perempuan,725
2017,DKI Jakarta,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,05-09,Perempuan,1037
2017,DKI Jakarta,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,10-14,Perempuan,883
2017,DKI Jakarta,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,15-19,Perempuan,941
2017,DKI Jakarta,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,20-24,Perempuan,962
2017,DKI Jakarta,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,25-29,Perempuan,922
2017,DKI Jakarta,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,30-34,Perempuan,1145
2017,DKI Jakarta,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,35-39,Perempuan,1227
2017,DKI Jakarta,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,40-44,Perempuan,1150
2017,DKI Jakarta,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,45-49,Perempuan,1068
2017,DKI Jakarta,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,50-54,Perempuan,822
2017,DKI Jakarta,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,55-59,Perempuan,632
2017,DKI Jakarta,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,60-64,Perempuan,431
2017,DKI Jakarta,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,65-69,Perempuan,279
2017,DKI Jakarta,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,70-75,Perempuan,214
2017,DKI Jakarta,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,>75,Perempuan,216
2017,DKI Jakarta,JAKARTA SELATAN,CILANDAK, ,0-4,Perempuan,904
2017,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,05-09,Perempuan,1180
2017,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,10-14,Perempuan,1189
2017,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,15-19,Perempuan,1138
2017,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,20-24,Perempuan,1173
2017,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,25-29,Perempuan,1144
2017,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,30-34,Perempuan,1328
2017,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,35-39,Perempuan,1479
2017,DKI Jakarta,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,40-44,Perempuan,1379
