tahun,nama_provinsi,nama_kabupaten/kota,nama_kecamatan,nama_kelurahan,usia,jenis_kelamin,jumlah
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG TIMUR,15-19,Perempuan,2363
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,PULO GEBANG,15-19,Perempuan,3842
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,UJUNG MENTENG,15-19,Perempuan,1107
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CAKUNG,CAKUNG BARAT,15-19,Perempuan,2276
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,DUREN SAWIT,15-19,Perempuan,2356
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK BAMBU,15-19,Perempuan,2214
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,KLENDER,15-19,Perempuan,2708
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KELAPA,15-19,Perempuan,2779
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,MALAKA SARI,15-19,Perempuan,989
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,MALAKA JAYA,15-19,Perempuan,1134
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,DUREN SAWIT,PONDOK KOPI,15-19,Perempuan,1300
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MAKASAR,MAKASAR,15-19,Perempuan,1219
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MAKASAR,PINANG RANTI,15-19,Perempuan,1009
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MAKASAR,KEBON PALA,15-19,Perempuan,1667
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MAKASAR,HALIM PERDANA KUSUMAH,15-19,Perempuan,1169
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,MAKASAR,CIPINANG MELAYU,15-19,Perempuan,1606
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIRACAS,CIRACAS,15-19,Perempuan,2682
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIRACAS,CIBUBUR,15-19,Perempuan,2242
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIRACAS,KELAPA DUA WETAN,15-19,Perempuan,1789
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIRACAS,SUSUKAN,15-19,Perempuan,1340
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIRACAS,RAMBUTAN,15-19,Perempuan,1292
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CIPAYUNG,15-19,Perempuan,955
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CILANGKAP,15-19,Perempuan,1009
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,PONDOK RANGGON,15-19,Perempuan,856
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,MUNJUL,15-19,Perempuan,839
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,SETU,15-19,Perempuan,717
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,BAMBU APUS,15-19,Perempuan,976
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,LUBANG BUAYA,15-19,Perempuan,2388
2016,PROVINSI DKI JAKARTA,JAKARTA TIMUR,CIPAYUNG,CEGER,15-19,Perempuan,720
2016,PROVINSI DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU UTR,P. PANGGANG,20-24 ,Perempuan,309
2016,PROVINSI DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU UTR,P. KELAPA,20-24 ,Perempuan,312
2016,PROVINSI DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU UTR,P. HARAPAN,20-24 ,Perempuan,107
2016,PROVINSI DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU SLT,P. UNTUNG JAWA,20-24 ,Perempuan,105
2016,PROVINSI DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU SLT,P. TIDUNG,20-24 ,Perempuan,243
2016,PROVINSI DKI JAKARTA,KAB.ADM.KEP.SERIBU,KEP. SERIBU SLT,P. PARI,20-24 ,Perempuan,154
2016,PROVINSI DKI JAKARTA,JAKARTA PUSAT,GAMBIR,GAMBIR,20-24 ,Perempuan,138
2016,PROVINSI DKI JAKARTA,JAKARTA PUSAT,GAMBIR,CIDENG,20-24 ,Perempuan,658
2016,PROVINSI DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO UTARA,20-24 ,Perempuan,769
2016,PROVINSI DKI JAKARTA,JAKARTA PUSAT,GAMBIR,PETOJO SELATAN,20-24 ,Perempuan,645
2016,PROVINSI DKI JAKARTA,JAKARTA PUSAT,GAMBIR,KEBON KELAPA,20-24 ,Perempuan,466
2016,PROVINSI DKI JAKARTA,JAKARTA PUSAT,GAMBIR,DURI PULO,20-24 ,Perempuan,928
2016,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,PASAR BARU,20-24 ,Perempuan,530
2016,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARANG ANYAR,20-24 ,Perempuan,1234
2016,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,KARTINI,20-24 ,Perempuan,1030
2016,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,GUNUNG SAHARI UTARA,20-24 ,Perempuan,719
2016,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SAWAH BESAR,MANGGA DUA SELATAN,20-24 ,Perempuan,1256
2016,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEMAYORAN,20-24 ,Perempuan,930
2016,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,KEBON KOSONG,20-24 ,Perempuan,1243
2016,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,HARAPAN MULIA,20-24 ,Perempuan,984
2016,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SERDANG,20-24 ,Perempuan,1372
2016,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,GUNUNG SAHARI SELATAN,20-24 ,Perempuan,872
2016,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,CEMPAKA BARU,20-24 ,Perempuan,1464
2016,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,SUMUR BATU,20-24 ,Perempuan,925
2016,PROVINSI DKI JAKARTA,JAKARTA PUSAT,KEMAYORAN,UTAN PANJANG,20-24 ,Perempuan,1368
2016,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,SENEN,20-24 ,Perempuan,311
2016,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,KENARI,20-24 ,Perempuan,452
2016,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,PASEBAN,20-24 ,Perempuan,1123
2016,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,KRAMAT,20-24 ,Perempuan,1343
2016,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,KWITANG,20-24 ,Perempuan,715
2016,PROVINSI DKI JAKARTA,JAKARTA PUSAT,SENEN,BUNGUR,20-24 ,Perempuan,845
2016,PROVINSI DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH TIMUR,20-24 ,Perempuan,1033
2016,PROVINSI DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,CEMPAKA PUTIH BARAT,20-24 ,Perempuan,1535
2016,PROVINSI DKI JAKARTA,JAKARTA PUSAT,CEMPAKA PUTIH,RAWASARI,20-24 ,Perempuan,938
2016,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,MENTENG,20-24 ,Perempuan,1195
2016,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,PEGANGSAAN,20-24 ,Perempuan,1128
2016,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,CIKINI,20-24 ,Perempuan,400
2016,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,GONDANGDIA,20-24 ,Perempuan,172
2016,PROVINSI DKI JAKARTA,JAKARTA PUSAT,MENTENG,KEBON SIRIH,20-24 ,Perempuan,590
2016,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,GELORA,20-24 ,Perempuan,150
2016,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,BENDUNGAN HILIR,20-24 ,Perempuan,982
2016,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KARET TENGSIN,20-24 ,Perempuan,810
2016,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,PETAMBURAN,20-24 ,Perempuan,1670
2016,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KEBON MELATI,20-24 ,Perempuan,1645
2016,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KEBON KACANG,20-24 ,Perempuan,946
2016,PROVINSI DKI JAKARTA,JAKARTA PUSAT,TANAH ABANG,KAMPUNG BALI,20-24 ,Perempuan,543
2016,PROVINSI DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,JOHAR BARU,20-24 ,Perempuan,1647
2016,PROVINSI DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,KAMPUNG RAWA,20-24 ,Perempuan,1013
2016,PROVINSI DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,GALUR,20-24 ,Perempuan,875
2016,PROVINSI DKI JAKARTA,JAKARTA PUSAT,JOHAR BARU,TANAH TINGGI,20-24 ,Perempuan,1797
2016,PROVINSI DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PENJARINGAN,20-24 ,Perempuan,4033
2016,PROVINSI DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,KAMAL MUARA,20-24 ,Perempuan,523
2016,PROVINSI DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,KAPUK MUARA,20-24 ,Perempuan,1462
2016,PROVINSI DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PEJAGALAN,20-24 ,Perempuan,3218
2016,PROVINSI DKI JAKARTA,JAKARTA UTARA,PENJARINGAN,PLUIT,20-24 ,Perempuan,1828
2016,PROVINSI DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,TANJUNG PRIOK,20-24 ,Perempuan,1635
2016,PROVINSI DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNTER JAYA,20-24 ,Perempuan,2679
2016,PROVINSI DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,PAPANGGO,20-24 ,Perempuan,1840
2016,PROVINSI DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNGAI BAMBU,20-24 ,Perempuan,1374
2016,PROVINSI DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,KEBON BAWANG,20-24 ,Perempuan,2232
2016,PROVINSI DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,SUNTER AGUNG,20-24 ,Perempuan,3044
2016,PROVINSI DKI JAKARTA,JAKARTA UTARA,TANJUNG PRIOK,WARAKAS,20-24 ,Perempuan,2003
2016,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,KOJA,20-24 ,Perempuan,1359
2016,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU UTARA,20-24 ,Perempuan,3160
2016,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,LAGOA,20-24 ,Perempuan,2924
2016,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK UTARA,20-24 ,Perempuan,1517
2016,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,TUGU SELATAN,20-24 ,Perempuan,1865
2016,PROVINSI DKI JAKARTA,JAKARTA UTARA,KOJA,RAWA BADAK SELATAN,20-24 ,Perempuan,2034
2016,PROVINSI DKI JAKARTA,JAKARTA UTARA,CILINCING,CILINCING,20-24 ,Perempuan,2125
2016,PROVINSI DKI JAKARTA,JAKARTA UTARA,CILINCING,SUKAPURA,20-24 ,Perempuan,2484
2016,PROVINSI DKI JAKARTA,JAKARTA UTARA,CILINCING,MARUNDA,20-24 ,Perempuan,1355
2016,PROVINSI DKI JAKARTA,JAKARTA UTARA,CILINCING,KALI BARU,20-24 ,Perempuan,3751
2016,PROVINSI DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER TIMUR,20-24 ,Perempuan,1608
2016,PROVINSI DKI JAKARTA,JAKARTA UTARA,CILINCING,ROROTAN,20-24 ,Perempuan,1844
2016,PROVINSI DKI JAKARTA,JAKARTA UTARA,CILINCING,SEMPER BARAT,20-24 ,Perempuan,3149
2016,PROVINSI DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PADEMANGAN TIMUR,20-24 ,Perempuan,1469
2016,PROVINSI DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,PADEMANGAN BARAT,20-24 ,Perempuan,3362
2016,PROVINSI DKI JAKARTA,JAKARTA UTARA,PADEMANGAN,ANCOL,20-24 ,Perempuan,1064
2016,PROVINSI DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING TIMUR,20-24 ,Perempuan,1247
2016,PROVINSI DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,PEGANGSAAN DUA,20-24 ,Perempuan,2154
2016,PROVINSI DKI JAKARTA,JAKARTA UTARA,KELAPA GADING,KELAPA GADING BARAT,20-24 ,Perempuan,1468
2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,CENGKARENG,CENGKARENG BARAT,20-24 ,Perempuan,2815
2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,CENGKARENG,DURI KOSAMBI,20-24 ,Perempuan,3608
2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,CENGKARENG,RAWA BUAYA,20-24 ,Perempuan,2686
2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,CENGKARENG,KEDAUNG KALI ANGKE,20-24 ,Perempuan,1420
2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,CENGKARENG,KAPUK,20-24 ,Perempuan,6528
2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,CENGKARENG,CENGKARENG TIMUR,20-24 ,Perempuan,3619
2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,GROGOL,20-24 ,Perempuan,729
2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN UTARA,20-24 ,Perempuan,584
2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TOMANG,20-24 ,Perempuan,1242
2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR,20-24 ,Perempuan,1208
2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,TANJUNG DUREN SELATAN,20-24 ,Perempuan,915
2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,JELAMBAR BARU,20-24 ,Perempuan,1462
2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,GROGOL PETAMBURAN,WIJAYA KUSUMA,20-24 ,Perempuan,1683
2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TAMAN SARI,20-24 ,Perempuan,614
2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,KRUKUT,20-24 ,Perempuan,909
2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MAPHAR,20-24 ,Perempuan,740
2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,TANGKI,20-24 ,Perempuan,575
2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,MANGGA BESAR,20-24 ,Perempuan,353
2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,KEAGUNGAN,20-24 ,Perempuan,780
2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,GLODOK,20-24 ,Perempuan,306
2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMAN SARI,PINANGSIA,20-24 ,Perempuan,473
2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,TAMBORA,20-24 ,Perempuan,475
2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,KALI ANYAR,20-24 ,Perempuan,1117
2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,DURI UTARA,20-24 ,Perempuan,940
2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,TANAH SEREAL,20-24 ,Perempuan,1222
2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,KERENDANG,20-24 ,Perempuan,925
2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,JEMBATAN BESI,20-24 ,Perempuan,1357
2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,ANGKE,20-24 ,Perempuan,1312
2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,JEMBATAN LIMA,20-24 ,Perempuan,1024
2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,PEKOJAN,20-24 ,Perempuan,999
2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,ROA MALAKA,20-24 ,Perempuan,135
2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,TAMBORA,DURI SELATAN,20-24 ,Perempuan,676
2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEBON JERUK,20-24 ,Perempuan,2259
2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,SUKABUMI UTARA,20-24 ,Perempuan,1748
2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,SUKABUMI SELATAN,20-24 ,Perempuan,1677
2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KELAPA DUA,20-24 ,Perempuan,1028
2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,DURI KEPA,20-24 ,Perempuan,2478
2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEDOYA UTARA,20-24 ,Perempuan,1965
2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEBON JERUK,KEDOYA SELATAN,20-24 ,Perempuan,1329
2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,KALIDERES,20-24 ,Perempuan,3462
2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,SEMANAN,20-24 ,Perempuan,3252
2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,TEGAL ALUR,20-24 ,Perempuan,3849
2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,KAMAL,20-24 ,Perempuan,2496
2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,KALI DERES,PEGADUNGAN,20-24 ,Perempuan,3347
2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,PALMERAH,PALMERAH,20-24 ,Perempuan,2680
2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,PALMERAH,SLIPI,20-24 ,Perempuan,682
2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,PALMERAH,KOTA BAMBU UTARA,20-24 ,Perempuan,1088
2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,PALMERAH,JATI PULO,20-24 ,Perempuan,1390
2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,PALMERAH,KEMANGGISAN,20-24 ,Perempuan,1389
2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,PALMERAH,KOTA BAMBU SELATAN,20-24 ,Perempuan,1026
2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,KEMBANGAN UTARA,20-24 ,Perempuan,2410
2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,MERUYA UTARA,20-24 ,Perempuan,1730
2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,MERUYA SELATAN,20-24 ,Perempuan,1331
2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,SRENGSENG,20-24 ,Perempuan,1967
2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,JOGLO,20-24 ,Perempuan,1723
2016,PROVINSI DKI JAKARTA,JAKARTA BARAT,KEMBANGAN,KEMBANGAN SELATAN,20-24 ,Perempuan,1250
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,TEBET,TEBET TIMUR,20-24 ,Perempuan,734
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,TEBET,TEBET BARAT,20-24 ,Perempuan,928
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,TEBET,MENTENG DALAM,20-24 ,Perempuan,1503
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,TEBET,KEBON BARU,20-24 ,Perempuan,1455
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,TEBET,BUKIT DURI,20-24 ,Perempuan,1615
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,TEBET,MANGGARAI SELATAN,20-24 ,Perempuan,983
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,TEBET,MANGGARAI,20-24 ,Perempuan,1335
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,SETIA BUDI,20-24 ,Perempuan,120
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KARET SEMANGGI,20-24 ,Perempuan,100
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KARET KUNINGAN,20-24 ,Perempuan,760
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KARET,20-24 ,Perempuan,384
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,MENTENG ATAS,20-24 ,Perempuan,1207
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,PASAR MANGGIS,20-24 ,Perempuan,1201
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,GUNTUR,20-24 ,Perempuan,167
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,SETIA BUDI,KUNINGAN TIMUR,20-24 ,Perempuan,287
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,MAMPANG PRAPATAN,20-24 ,Perempuan,862
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,BANGKA,20-24 ,Perempuan,929
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,PELA MAMPANG,20-24 ,Perempuan,1974
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,TEGAL PARANG,20-24 ,Perempuan,1417
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,MAMPANG PRAPATAN,KUNINGAN BARAT,20-24 ,Perempuan,581
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PASAR MINGGU,20-24 ,Perempuan,1081
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,JATI PADANG,20-24 ,Perempuan,1625
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,CILANDAK TIMUR,20-24 ,Perempuan,1032
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,RAGUNAN,20-24 ,Perempuan,1657
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PEJATEN TIMUR,20-24 ,Perempuan,2606
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,PEJATEN BARAT,20-24 ,Perempuan,1618
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PASAR MINGGU,KEBAGUSAN,20-24 ,Perempuan,1947
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA UTARA,20-24 ,Perempuan,1805
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,PONDOK PINANG,20-24 ,Perempuan,2346
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,CIPULIR,20-24 ,Perempuan,1779
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL UTARA,20-24 ,Perempuan,1885
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,GROGOL SELATAN,20-24 ,Perempuan,1873
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN LAMA,KEBAYORAN LAMA SELATAN,20-24 ,Perempuan,1661
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CILANDAK BARAT,20-24 ,Perempuan,2135
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,CILANDAK,LEBAK BULUS,20-24 ,Perempuan,1600
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,CILANDAK,PONDOK LABU,20-24 ,Perempuan,1849
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,CILANDAK,GANDARIA SELATAN,20-24 ,Perempuan,1004
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,CILANDAK,CIPETE SELATAN,20-24 ,Perempuan,1230
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,MELAWAI,20-24 ,Perempuan,134
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,GUNUNG,20-24 ,Perempuan,441
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,KRAMAT PELA,20-24 ,Perempuan,650
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SELONG,20-24 ,Perempuan,128
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,RAWA BARAT,20-24 ,Perempuan,247
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,SENAYAN,20-24 ,Perempuan,132
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PULO,20-24 ,Perempuan,237
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,PETOGOGAN,20-24 ,Perempuan,501
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,GANDARIA UTARA,20-24 ,Perempuan,1661
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,KEBAYORAN BARU,CIPETE UTARA,20-24 ,Perempuan,1508
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PANCORAN,20-24 ,Perempuan,786
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,KALIBATA,20-24 ,Perempuan,1808
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,RAWA JATI,20-24 ,Perempuan,799
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,DUREN TIGA,20-24 ,Perempuan,1214
2016,PROVINSI DKI JAKARTA,JAKARTA SELATAN,PANCORAN,PENGADEGAN,20-24 ,Perempuan,879
